locus	mu	sd	n
chr22-38713287-38713313	1.3918896362409965	0.2828678330277517	150
chr22-38713352-38713380	1.3904493646158633	0.2793416296556143	150
chr22-39239962-39240003	1.3904493646158633	0.2793416296556143	150
chr22-39308956-39308982	1.3904493646158633	0.2793416296556143	150
chr22-39395175-39395273	1.3904493646158633	0.2793416296556143	150
chr22-39396877-39396903	1.390144949755896	0.2794507948305276	150
chr22-39469789-39469855	1.3904493646158633	0.2793416296556143	150
chr22-39616333-39616853	1.3907155657018389	0.2786049924872968	150
chr22-39933239-39933281	1.389799508383934	0.27888375837620966	150
chr22-39995623-39995653	1.3894094427730124	0.2775710989487154	150
chr22-40425084-40425137	1.390144949755896	0.2794507948305276	150
chr22-40496061-40496111	1.3904493646158633	0.2793416296556143	150
chr22-40654075-40654105	1.3904493646158633	0.2793416296556143	150
chr22-40695148-40695183	1.390144949755896	0.2794507948305276	150
chr22-40966581-40966609	1.3904493646158633	0.2793416296556143	150
chr22-41140106-41140176	1.4259557720754386	0.356433010266013	150
chr22-41171440-41171478	1.3890945026206731	0.276090876858147	150
chr22-41294229-41294268	1.389799508383934	0.27888375837620966	150
chr22-41371318-41371347	1.3894094427730124	0.2775710989487154	150
chr22-41480258-41480298	1.3904493646158633	0.2793416296556143	150
chr22-41506286-41506324	1.3907155657018389	0.2786049924872968	150
chr22-41563812-41563855	1.3908266397253988	0.2810824552123665	150
chr22-41717833-41717861	1.3904493646158633	0.2793416296556143	150
chr22-41847723-41847748	1.3904493646158633	0.2793416296556143	150
chr22-41853457-41853496	1.3925978692925907	0.28414471309518363	150
chr22-41968287-41968536	1.3907155657018389	0.2786049924872968	150
chr22-41990342-41990466	3.0165999454962065	0.9483352150969923	150
chr22-42047365-42047411	1.3904493646158633	0.2793416296556143	150
chr22-42117241-42117266	1.3904493646158633	0.2793416296556143	150
chr22-42161887-42161912	1.3904493646158633	0.2793416296556143	150
chr22-42181869-42181932	1.3904493646158633	0.2793416296556143	150
chr22-42453905-42453938	1.3904493646158633	0.2793416296556143	150
chr22-42638208-42638233	1.3904493646158633	0.2793416296556143	150
chr22-42774257-42774289	1.3894094427730124	0.2775710989487154	150
chr22-42887524-42887551	1.3890945026206731	0.276090876858147	150
chr22-43046379-43046408	1.3890945026206731	0.276090876858147	150
chr22-43261816-43261847	1.3937623078020538	0.28858101179832385	150
chr22-43549337-43549368	1.3918461023090802	0.2822373834839179	150
chr22-43775273-43775303	1.389799508383934	0.27888375837620966	150
chr22-43890574-43890611	1.3910061881322096	0.27677626102066466	150
chr22-43904187-43905737	1.3894094427730124	0.2775710989487154	150
chr22-43944419-43944450	1.389799508383934	0.27888375837620966	150
chr22-43986977-43987023	1.392151579192297	0.2821166734166553	150
chr22-44505992-44506022	1.3894094427730124	0.2775710989487154	150
chr22-44518368-44518490	1.3894094427730124	0.2775710989487154	150
chr22-44587268-44587295	1.390144949755896	0.2794507948305276	150
chr22-45022402-45022454	1.3910061881322096	0.27677626102066466	150
chr22-45379936-45380178	1.389799508383934	0.27888375837620966	150
chr22-45749773-45749800	1.389799508383934	0.27888375837620966	150
chr22-45843425-45843463	1.3907155657018389	0.2786049924872968	150
chr22-45861456-45861501	1.3910061881322093	0.2767762610206646	150
chr22-45966199-45966259	1.3904493646158633	0.2793416296556143	150
chr22-46148416-46148474	1.393304890871581	0.28570310646936636	150
chr22-46275289-46275532	1.394334443491364	0.28504603794986644	150
chr22-46894146-46894173	1.3894094427730124	0.2775710989487154	150
chr22-47038789-47039267	1.4106720429394888	0.3210129578961339	150
chr22-47040594-47040631	1.3907155657018389	0.2786049924872968	150
chr22-47044215-47044882	1.3904493646158633	0.2793416296556143	150
chr22-47159291-47159325	1.390144949755896	0.2794507948305276	150
chr22-47380262-47380302	1.3897995083839343	0.27888375837620977	150
chr22-47774989-47775129	1.4117956609844824	0.32776587912946165	150
chr22-48035195-48035233	1.390144949755896	0.2794507948305276	150
chr22-48566317-48566374	1.390144949755896	0.2794507948305276	150
chr22-48599488-48600198	1.4739311883324122	0.276090876858147	150
chr22-48797261-48797621	1.392067036953575	0.2808889941334595	150
chr22-49016937-49017045	1.390144949755896	0.2794507948305276	150
chr22-49392351-49392389	1.390144949755896	0.2794507948305276	150
chr22-49478780-49478814	1.3909457241252854	0.27727295063084845	150
chr22-49525192-49525232	1.3890945026206731	0.276090876858147	150
chr22-49638783-49639345	1.3909457241252854	0.27727295063084845	150
chr22-49864517-49864631	1.390144949755896	0.2794507948305276	150
chr22-50158537-50158562	1.3907155657018389	0.2786049924872968	150
chr22-50526858-50526890	1.389799508383934	0.27888375837620966	150
chr22-50734622-50734659	1.3904493646158633	0.2793416296556143	150
chr22-50745110-50745163	1.4368807047138679	0.38053926069688276	150
chr22-51053331-51053369	1.3930073380537362	0.2858716917654017	150
chr22-51062326-51062372	1.3932601712418082	0.28465201833495113	150
chr22-51107997-51108022	1.3894094427730124	0.2775710989487154	150
chr3-100588174-100588200	1.3904493646158633	0.2793416296556143	150
chr3-100613782-100613824	1.3904493646158633	0.2793416296556143	150
chr3-10112809-10112844	1.389799508383934	0.27888375837620966	150
chr3-101280178-101280205	1.3904493646158633	0.2793416296556143	150
chr3-101653640-101653669	1.3915838220598569	0.28298226304438806	150
chr3-101995950-101995976	1.389799508383934	0.27888375837620966	150
chr3-102208462-102208489	1.3915838220598569	0.28298226304438806	150
chr3-102283785-102283824	1.3894094427730124	0.2775710989487154	150
chr3-102512005-102512033	1.3907155657018389	0.2786049924872968	150
chr3-102685393-102685421	1.3904493646158633	0.2793416296556143	150
chr3-10278026-10278051	1.390144949755896	0.2794507948305276	150
chr3-10299525-10299560	1.3904493646158633	0.2793416296556143	150
chr3-103189114-103189146	1.390144949755896	0.2794507948305276	150
chr3-103286454-103286489	1.3894094427730124	0.2775710989487154	150
chr3-103301631-103301658	1.3904493646158633	0.2793416296556143	150
chr3-103903808-103903848	1.390144949755896	0.2794507948305276	150
chr3-10397758-10397806	1.3912776938647569	0.28309110069540944	150
chr3-104764108-104764138	1.3917142345334326	0.2803155036612498	150
chr3-104778471-104778504	1.3904493646158633	0.2793416296556143	150
chr3-105306161-105306196	1.4055350331938765	0.32124686715564704	150
chr3-105548510-105548545	1.3904493646158633	0.2793416296556143	150
chr3-105773703-105773729	1.3890945026206731	0.276090876858147	150
chr3-105794625-105794731	1.390144949755896	0.2794507948305276	150
chr3-105924391-105924426	1.3935807444695194	0.28502559705684677	150
chr3-106145683-106145708	1.3926922219796636	0.2794429888600684	150
chr3-106813626-106813695	1.393406140747298	0.28759052364039267	150
chr3-106857539-106857574	1.3904493646158633	0.2793416296556143	150
chr3-107488016-107488114	1.3897995083839343	0.27888375837620977	150
chr3-10766427-10766502	1.390144949755896	0.2794507948305276	150
chr3-107763262-107763307	1.4008559186968759	0.3108469032867638	150
chr3-107767218-107767246	1.3904493646158633	0.2793416296556143	150
chr3-108087382-108087417	1.3894094427730124	0.2775710989487154	150
chr3-108271963-108271994	1.3907155657018389	0.2786049924872968	150
chr3-108658171-108658196	1.3890945026206731	0.276090876858147	150
chr3-109049147-109049192	1.3915838220598569	0.28298226304438806	150
chr3-10915070-10915641	1.416278126378013	0.33646613527031805	150
chr3-109751882-109751913	1.3943466615360398	0.2854753446507789	150
chr3-109854994-109855019	1.389799508383934	0.27888375837620966	150
chr3-110887926-110887954	1.3904493646158633	0.2793416296556143	150
chr3-1113000-1113045	1.3907155657018389	0.2786049924872968	150
chr3-111499104-111499263	1.3928078199758482	0.28275446269784255	150
chr3-112225797-112225831	1.3904493646158633	0.2793416296556143	150
chr3-112778394-112778419	1.390144949755896	0.2794507948305276	150
chr3-112915488-112915518	1.3904493646158633	0.2793416296556143	150
chr3-112979504-112979600	1.3927311499398858	0.2865351324784957	150
chr3-113047543-113047575	1.3910061881322093	0.2767762610206646	150
chr3-113682421-113682446	1.3894094427730124	0.2775710989487154	150
chr3-113854031-113854059	1.3926328575941183	0.27998235428006846	150
chr3-113989756-113989800	1.389799508383934	0.27888375837620966	150
chr3-114145184-114145218	1.390144949755896	0.2794507948305276	150
chr3-114295348-114295395	1.3907155657018389	0.2786049924872968	150
chr3-11482148-11482174	1.3904493646158633	0.2793416296556143	150
chr3-115024533-115024580	1.3909244610819098	0.2825144637762906	150
chr3-115750385-115750436	1.3904493646158633	0.2793416296556143	150
chr3-116084860-116084886	1.4011387281678147	0.297958407832742	150
chr3-11614639-11614872	1.3904493646158633	0.2793416296556143	150
chr3-116336718-116336771	1.3904493646158633	0.2793416296556143	150
chr3-116768827-116768854	1.3904493646158633	0.2793416296556143	150
chr3-117231698-117231732	1.3919278217097384	0.28365068856753756	150
chr3-117289276-117289318	1.3890945026206731	0.276090876858147	150
chr3-11771013-11771050	1.389799508383934	0.27888375837620966	150
chr3-117826233-117826258	1.3904493646158633	0.2793416296556143	150
chr3-118231036-118231068	1.3890945026206731	0.276090876858147	150
chr3-118573957-118573984	1.3904493646158633	0.2793416296556143	150
chr3-118813070-118813098	1.3909457241252854	0.27727295063084845	150
chr3-118893839-118893894	1.390144949755896	0.2794507948305276	150
chr3-119359809-119359836	1.3904493646158633	0.2793416296556143	150
chr3-119647451-119647482	1.3907155657018389	0.2786049924872968	150
chr3-119820631-119820666	1.390144949755896	0.2794507948305276	150
chr3-12007291-12007324	1.389799508383934	0.27888375837620966	150
chr3-120122767-120122855	1.3964394053863296	0.2952690389964767	150
chr3-120297991-120298033	1.4043936640589851	0.3077199765507041	150
chr3-120807939-120807965	1.393316437058252	0.28576121609342714	150
chr3-121031293-121031325	1.3904493646158633	0.2793416296556143	150
chr3-121241131-121241169	1.3918461023090802	0.2822373834839179	150
chr3-121505017-121505062	1.4007314988412554	0.3042794418663779	150
chr3-121667269-121667306	1.391277693864757	0.28309110069540955	150
chr3-121668660-121668694	1.3904493646158633	0.2793416296556143	150
chr3-121897243-121897295	1.3909244610819098	0.2825144637762906	150
chr3-122258354-122258417	1.3904493646158633	0.2793416296556143	150
chr3-122654510-122654557	1.3910061881322093	0.2767762610206646	150
chr3-122870581-122871033	1.392340264203791	0.2849089257069401	150
chr3-122906015-122906078	1.3910061881322096	0.27677626102066466	150
chr3-123043251-123043317	1.3909457241252854	0.27727295063084845	150
chr3-123114864-123114944	1.3907155657018389	0.2786049924872968	150
chr3-123237038-123237066	1.389799508383934	0.27888375837620966	150
chr3-123288835-123288876	1.3904493646158633	0.2793416296556143	150
chr3-12339797-12339826	1.390144949755896	0.2794507948305276	150
chr3-123539458-123539563	1.3904493646158633	0.2793416296556143	150
chr3-123763661-123763783	1.3910061881322093	0.2767762610206646	150
chr3-123773204-123773238	1.3904493646158633	0.2793416296556143	150
chr3-124283051-124283078	1.390144949755896	0.2794507948305276	150
chr3-124617490-124617522	1.3910061881322096	0.27677626102066466	150
chr3-124628332-124628369	1.3907155657018389	0.2786049924872968	150
chr3-124890755-124890824	1.4053694967450534	0.31671809155545155	150
chr3-125059831-125059857	1.392151579192297	0.2821166734166553	150
chr3-125145452-125145477	1.3907155657018389	0.2786049924872968	150
chr3-125145869-125145896	1.3890945026206731	0.276090876858147	150
chr3-125177658-125177699	1.390144949755896	0.2794507948305276	150
chr3-125225661-125225699	1.3944745258191098	0.2843648598518519	150
chr3-125238782-125238826	1.390144949755896	0.2794507948305276	150
chr3-125320937-125320975	1.3890945026206731	0.276090876858147	150
chr3-125575510-125575545	1.3907155657018389	0.2786049924872968	150
chr3-12557945-12557987	1.3890945026206731	0.276090876858147	150
chr3-12565025-12565050	1.3890945026206731	0.276090876858147	150
chr3-125905317-125905371	1.3894094427730124	0.2775710989487154	150
chr3-126061995-126062022	1.9995470934659176	0.8683284694645597	150
chr3-126403024-126403063	1.3904493646158633	0.2793416296556143	150
chr3-126552896-126552921	1.390144949755896	0.2794507948305276	150
chr3-126583349-126583749	1.3910061881322093	0.2767762610206646	150
chr3-127096056-127096088	1.392410331084532	0.28615464988711037	150
chr3-127282479-127282994	1.393602320669841	0.28552996959351973	150
chr3-127456473-127456502	1.390144949755896	0.2794507948305276	150
chr3-127664007-127664045	1.3909457241252854	0.27727295063084845	150
chr3-128164216-128165015	1.3904493646158633	0.2793416296556143	150
chr3-128220162-128220223	1.3890945026206731	0.276090876858147	150
chr3-128305922-128306037	1.3909457241252854	0.27727295063084845	150
chr3-12832807-12832845	1.3890945026206731	0.276090876858147	150
chr3-128383740-128383768	1.3890945026206731	0.276090876858147	150
chr3-128675027-128675090	1.3927081275524567	0.28599503488384376	150
chr3-128891419-128891502	1.3918896362409965	0.2828678330277517	150
chr3-129046345-129046370	1.3907155657018389	0.2786049924872968	150
chr3-129445711-129445741	1.3907155657018389	0.2786049924872968	150
chr3-129594333-129594359	1.3904493646158633	0.2793416296556143	150
chr3-130353046-130353110	1.421575971862441	0.3517753981484921	150
chr3-130392022-130392078	1.3973450078692344	0.292457058498308	150
chr3-130441906-130441957	1.3904493646158633	0.2793416296556143	150
chr3-130466095-130466142	1.3949842316203211	0.2884419933262859	150
chr3-130557021-130557062	1.3907155657018389	0.2786049924872968	150
chr3-130588266-130588303	1.402677985102691	0.3066468308537407	150
chr3-130991307-130991337	1.390144949755896	0.2794507948305276	150
chr3-130993476-130993508	1.3908266397253988	0.2810824552123665	150
chr3-131315465-131315496	1.3904493646158633	0.2793416296556143	150
chr3-131369588-131369617	1.390144949755896	0.2794507948305276	150
chr3-131533416-131533466	1.3907155657018389	0.2786049924872968	150
chr3-131677448-131677486	1.389799508383934	0.27888375837620966	150
chr3-131860884-131860917	1.3910061881322093	0.2767762610206646	150
chr3-132188807-132188836	1.3985425460375094	0.2901612543393598	150
chr3-132531231-132531377	1.3894094427730124	0.2775710989487154	150
chr3-133028526-133028562	1.3904493646158633	0.2793416296556143	150
chr3-133029374-133029403	1.390144949755896	0.2794507948305276	150
chr3-133090457-133090483	1.3890945026206731	0.276090876858147	150
chr3-134311311-134311357	1.3904493646158633	0.2793416296556143	150
chr3-134673913-134673960	1.4089015996848324	0.31476014767797494	150
chr3-13492053-13492086	1.3930639596221026	0.28196150300190553	150
chr3-135320160-135320212	1.3926865876948784	0.2854928042083651	150
chr3-135540226-135540270	1.390144949755896	0.2794507948305276	150
chr3-135857537-135857572	1.3904493646158633	0.2793416296556143	150
chr3-135899581-135899661	1.3915838220598569	0.28298226304438806	150
chr3-135992410-135992461	1.3890945026206731	0.276090876858147	150
chr3-135992753-135992778	1.3904493646158633	0.2793416296556143	150
chr3-136074193-136074221	1.3907155657018389	0.2786049924872968	150
chr3-136122066-136122122	1.389799508383934	0.27888375837620966	150
chr3-136137202-136137242	1.3927311499398858	0.2865351324784957	150
chr3-136259664-136259694	1.390144949755896	0.2794507948305276	150
chr3-136283884-136283935	1.389799508383934	0.27888375837620966	150
chr3-136352804-136352833	1.392151579192297	0.2821166734166553	150
chr3-136384916-136384953	1.3894094427730124	0.2775710989487154	150
chr3-136438433-136438532	1.3912308826414295	0.28241059787650086	150
chr3-136943210-136943254	1.3890945026206731	0.276090876858147	150
chr3-137878989-137879015	1.390144949755896	0.2794507948305276	150
chr3-138365330-138365356	1.390144949755896	0.2794507948305276	150
